,tconst,originalTitle,startYear,runtimeMinutes,genres_x,adult,overview,production_countries,production_companies_name,production_companies_country,averageRating,numVotes,directors,writers
929,tt2401912,Une chanson pour ma mère,2013,95.0,Comedy,False,,['FR'],['Bonne Pioche Productions'],,5.1,117,nm1940197,"nm1940197,nm1058901,nm0547017"
930,tt2402577,Denis,2013,85.0,Comedy,False,"Twice Vincent thinks he has found the woman of his life. Twice his ideal woman left him for the same man: Denis. Now Vincent is pursuing a happy love affair with Anna, but he fears that history is about to repeat itself. He tries to understand his adversary. Just what is it about him that makes him so irresistible to the opposite sex - his taste in gaudy shirts or the fact that he teaches wrestling as if it were a philosophy?",['FR'],['Delante Films'],,4.4,215,nm1014409,"nm1014409,nm2561940,nm1082230,nm0746162"
931,tt2403981,Tip Top,2013,106.0,"Comedy,Crime,Thriller",False,"Two policewomen from Internal Affairs arrive in a provincial precinct to investigate the death of an Algerian woman who was an informer. One punches, the other eyes, tip top.","['FR', 'LU', 'BE']","['Les Films Pelléas', 'Iris Productions', 'Iris Films', 'Hérodiade', 'Artémis Productions']",,4.7,690,nm0102516,"nm0740612,nm0102516,nm0058286,nm0185824"
932,tt2411112,Les grandes ondes (à l'ouest),2013,85.0,"Comedy,Drama,History",False,"It is April 1974 and Julie Dujonc-Renens, young feminist journalist and the cunning Joseph-Marie Cauvin, leading reporter for the Swiss radio, have been sent to Portugal to investigate Switzerland’s aid to poor countries. Sparks fly during the bus trip with Bob, sound engineer approaching retirement. The projects financed by Switzerland prove to be calamitous and the workers’ revolution that suddenly breaks out doesn’t help, obliging our heroes to disregard first the radio’s management, and then their own codes of conduct.","['FR', 'PT', 'CH']","['Filmes do Tejo', 'Rita Productions', 'Les Films Pelléas', 'Bande à Part Films']",,6.4,621,nm0047049,"nm0047049,nm2479769"
933,tt24156250,Le clan,2023,92.0,Comedy,False,"Fred, Achille, Max and Belette form a good-for-nothing  gang of crooks. Dismally failing their last raid, they decide to get back in the game, kidnapping Sophie Marceau.",['FR'],['Pan-Européenne'],['FR'],6.4,139,nm1455540,nm1455540
934,tt2416376,Swim Little Fish Swim,2013,95.0,"Comedy,Drama,Music",False,"Between surrealism, unusual characters, art and magic tricks, ""Swim Little Fish Swim"" is a dreamlike journey from childhood to adulthood.","['FR', 'US']","['Les Films de la Fusée', 'Papermoon Films']",,6.2,838,"nm2796483,nm4178963","nm2796483,nm4178963"
935,tt2418298,Océane,2013,103.0,Comedy,False,"Océane, a young girl from the Parisian suburbs, gets dumped on a highway station. She then follows a stranger, Oliboy, an odd forty-something musician who is about to do a summer tour in the south-west of France. She will discover his life philosophy in an authentic isolated surf camp ; a timeless summer paradise. This story of emancipation on the background of surf and rock music uncovers the tracks of Oceane's chaotic family past.",['FR'],[],,6.8,33,"nm2032669,nm5294080","nm2032669,nm5294080"
936,tt2420886,Paris à tout prix,2013,95.0,Comedy,False,"Maya is living the ultimate fashionistas dream: she is working as a stylist for one of the French trend setters, in the capital of haute-couture: Paris.  One of the IT girls of fashion, shes following her dreams until one night, when her life takes a sudden turn: shes being deported back to Morocco, after being stopped for over speeding, because her Visa expired some time ago.  So in no more than 24 hours, shes deported back to her family and original country. The strong cultural shock and the judgmental differences are pushing the woman to obtain back her place in the city of dreams and her dreams, no matter the costs. But that doesn't mean she will have to return alone, as she finds other things also among her way back to the city.",['FR'],"['Mandarin Film', 'Gaumont', 'Mandarin Cinéma']",,5.7,2119,nm3372724,"nm3372724,nm0818776,nm3743617"
937,tt2430044,Joséphine,2013,88.0,"Comedy,Romance",False,"Josephine doesn't like her job and keeps on having relationships without a future. Her sister and parents keep pushing her to find a good husband. To shut them up, she creates a handsome Brazilian millionaire but her little white lie has a flip side - she loses everything to find the love of her life.",['FR'],"['Les Films du 24', 'TF1 Droits Audiovisuels', 'Sofica UGC 1', 'France 2 Cinéma']",,5.8,1514,nm0643130,"nm0643130,nm1142065,nm4717265"
938,tt24330928,Le grand cirque,2023,85.0,Comedy,False,"While visiting a friend at the hospital, Momo, a jobless comedian, meets Michel, the director of an unpaid clown's association, who visit sick children. Thanks to Michel's support and belief, Momo sets himself a new challenge : make the children laugh, despite their illness.","['BE', 'FR']","['Kallouche Cinéma', 'Srab Films', 'The Old Kidz (BE)']","['FR', 'FR', '']",6.0,40,"nm2176563,nm8348573","nm2176563,nm8348573,nm0705108,nm1930927"
939,tt2434800,Les coquillettes,2012,75.0,"Comedy,Drama",False,Three female friends recall their misadventures (more sexual than cinematical) attending the Locarno Film Festival.,['FR'],['Ecce Films'],,5.4,339,nm1785320,nm1785320
940,tt2435076,Dead Man Talking,2012,101.0,"Comedy,Drama",False,"8pm in a rundown prison. A prisoner on death row will be executed. He has the right to make a final declaration. But the law doesn't stipulate how long he can talk. So, as long as he talks the execution is postponed…","['BE', 'FR', 'LU']","['Nexus Factory', 'Superprod', 'Bidibul Productions']",,6.9,473,nm0726034,"nm1891241,nm0726034"
941,tt2441982,Les visiteurs: La révolution,2016,110.0,"Comedy,Fantasy",False,"Stuck in the corridors of time, Godefroy de Montmirail and his faithful servant Jacquouille are projected to a time of profound political and social upheavals: the French Revolution... specifically, The Terror, time of great dangers, during which the descendants of Godefroy and Jacquouille had their castle and all their property confiscated by arrogant aristocrats, fleeing and lifes hanging by a thread.",['FR'],['Gaumont'],,4.6,4561,nm0688585,"nm0002010,nm0688585"
942,tt2442502,Prêt à tout,2014,99.0,"Comedy,Romance",False,"Slacker Max fell so hard for single mother Alice in college that he developed a website aimed at winning her heart. Years later, after his venture has earned him millions of dollars, Max risks his entire fortune performing an ever more complicated series of social contortions to get close to Alice, now a politically motivated factory worker.",['FR'],"['Siam Movies', 'Jerico', 'Vendôme Production']",,5.4,554,nm0190988,"nm5790144,nm1076917,nm1668171"
943,tt2459758,La bande des Jotas,2012,75.0,"Comedy,Crime",False,"The Gang of the Jotas is a wacky take on the famous suitcase mixup at the airport. Nils and Didier are arriving to the South of Spain to play in a badminton tournament. A mysterious and manipulative woman is also coming in to set things straight with the Spanish mafia. When they meet to exchange suitcases, all three of their lives are going to be turned upside down. Although Nils and Didier would never dream of becoming her sidekicks, they agree to tag along. Against all odds, they are going to become first class hitmen ... or maybe not.","['BE', 'FR']","['TAJ Poductions', 'Atelier VFX']",,5.5,164,nm2277869,nm2277869
944,tt2474438,Attila Marcel,2013,106.0,"Comedy,Drama,Music",False,"Paul is a sweet man-child, raised — and smothered — by his two eccentric aunts in Paris since the death of his parents when he was a toddler. Now thirty-three, he still does not speak. Paul's aunts have only one dream for him: to win piano competitions. Although Paul practices dutifully, he remains unfulfilled until he submits to the interventions of his upstairs neighbour. Suitably named after the novelist, Madame Proust offers Paul a concoction that unlocks repressed memories from his childhood and awakens the most delightful of fantasies.",['FR'],"['Eurowide Film Production', 'Pathé']",,7.0,3278,nm0158984,nm0158984
945,tt24799686,Wahou!,2023,90.0,Comedy,False,,['FR'],['Why Not Productions'],['FR'],5.8,220,nm0687913,nm0687913
946,tt2493728,Divin enfant,2014,84.0,Comedy,False,,"['BE', 'FR', 'LU']","['Iris Productions', 'Thelma Films', 'Iris Films']",,4.9,128,nm0233393,"nm0233393,nm3729005"
947,tt2502724,Zouzou,2014,82.0,"Comedy,Drama,Family",False,"Solange, in her sixties, her 3 daughters, and Zouzou, her 14 year-old granddaughter, spend a few days in the country. An opportunity for Solange to announce the news: she has a new man in her life. And the sexual side of the relationship, should they discuss it or ignore it?",['FR'],['Local Films'],,5.1,82,nm0502133,"nm0300858,nm0502133"
948,tt25154176,Super bourrés,2023,79.0,Comedy,False,Janus is a young high school student who dreams of leaving his native countryside ravaged by isolation and alcoholism. His daily life changes the day he discovers an artisanal distillery hidden in his grandfather's cellar.,['FR'],['Take Shelter'],['FR'],6.2,55,nm11330663,nm11330663
949,tt2520516,La stratégie de la poussette,2012,90.0,Comedy,False,"When Thomas Platz is suddenly made the guardian of a baby - then pretends to be its real father in order to win back Marie, the girlfriend who dumped him a year before. Stuck between staying a man-child forever, and proving he is ready to take the next steps of marriage and family with the love of his life, Thomas goes on an unexpectedly hilarious adventure getting the girl of his dreams to believe he has changed.",['FR'],['Sombrero Films'],,5.4,936,nm1602507,"nm1602507,nm2288376,nm1498956"
950,tt2521724,La cité rose,2012,97.0,"Comedy,Crime,Drama",False,"Mitraillette is 12 years old and lives in Rose City, a housing estate he would not leave for anything. His whole world comprises his family, especially his 16 year-old cousin Isma, who has taken a fancy to Narcisse, the local crime boss. His older brother Djibril is 22, a student at the Sorbonne who dreams of becoming a lawyer. As for Mitraillette, he has his eye on Océane, the most beautiful girl in his school...",['FR'],['Agat Films & Cie / Ex Nihilo'],,6.4,334,nm5367831,"nm5367831,nm0464505,nm5367786"
951,tt2524568,Rock the Casbah,2013,100.0,"Comedy,Drama",False,"The whole family is reunited when Sofia comes back for his father's funeral. Quickly, inner problems are revealed.","['FR', 'MA']","['Agora Films', 'Estrella Productions', 'Pathé']",,6.5,1108,nm0550071,nm0550071
952,tt2536428,La crème de la crème,2014,90.0,"Comedy,Drama",False,"Kelly, Dan and Louis are students at a prestigious business school, destined to become tomorrow's elite. The industrious trio are determined to start putting their education into practise from the off in an attempt to make as much money as they can from their fellow students. Working on the theory that relationships between the sexes can be regulated by market principles, they begin to inflate the popularity of certain individuals artificially, by hiring beautiful and sexy off-campus women as their dates for exclusive and riotous college parties. However their perfect business model soon spirals out of control as their moneymaking scheme takes off in a big way across campus.",['FR'],"['Wild Bunch', 'Stone Angels']",,5.8,1468,nm1320966,"nm4380548,nm1320966"
953,tt2538654,Boule & Bill,2013,82.0,"Comedy,Family",False,"Buddy is an abandoned young cocker spaniel waiting dejectedly in his cage for a kind, new owner to adopt him. Suddenly, Billy, a little boy whose hair is as red as Buddy's, appears. It's love at first sight and the beginning of a great friendship. But for Billy's parents, this is where the trouble begins.",['FR'],"['StudioCanal', 'TF1 Films Production', 'LGM Productions', 'Nexus Factory', 'Bidibul Productions']",,4.4,752,"nm0153265,nm0536251","nm1506921,nm0153265,nm0536251"
954,tt2545186,À coup sûr,2014,91.0,Comedy,False,"Raised to believe in performance and in the idea that all abilities must be optimized, Emma is a young, methodical woman who appears determined and relatively sure of herself. But two consecutive failures (real or imagined) lead her to believe that she has a real problem: she is useless in bed. Because she is more fragile than she appears, Emma hence decides to become... the best lay in Paris! She then sets out on a formidable plan of action (theory, practical, validation of acquired knowledge), which soon provokes a series of misunderstandings and disasters within her immediate vicinity. For one thing, her method doesn't turn out to be really adapted to her field of investigation. And Emma has probably also forgotten a little detail: love doesn't obey any plan. In this absurd and nutty quest, Emma will learn to let go, to lose control, and, to finally win her freedom.",['FR'],['Universal Pictures France'],,4.6,659,nm3627727,"nm3627727,nm5245313"
